sex,race,age,cod,de,ie,te,mx2010,mx2018,pctgap,tdeaths2010,tdeaths2018,cont
1,1,6,11,.0013413784,.011999936,.013341314,.00048637573,.0005136134,-1.1554729,678,881,.0078426134
1,1,6,12,.0013413784,.011999936,.013341314,.00048637573,.0005136134,-1.1554729,678,881,-.0020819865
1,1,6,13,.0013413784,.011999936,.013341314,.00048637573,.0005136134,-1.1554729,678,881,-.0024586276
1,1,6,14,.0013413784,.011999936,.013341314,.00048637573,.0005136134,-1.1554729,678,881,.012001277
1,1,7,1,-.0034902645,-.024604669,-.028094932,.0012867815,.0012150189,2.4332633,1522,1788,.0043575428
1,1,7,2,-.0034902645,-.024604669,-.028094932,.0012867815,.0012150189,2.4332633,1522,1788,-.032895487
1,1,7,3,-.0034902645,-.024604669,-.028094932,.0012867815,.0012150189,2.4332633,1522,1788,.0026514111
1,1,7,4,-.0034902645,-.024604669,-.028094932,.0012867815,.0012150189,2.4332633,1522,1788,.00026603905
1,1,7,5,-.0034902645,-.024604669,-.028094932,.0012867815,.0012150189,2.4332633,1522,1788,.00087551103
1,1,7,6,-.0034902645,-.024604669,-.028094932,.0012867815,.0012150189,2.4332633,1522,1788,-.00092180731
1,1,7,7,-.0034902645,-.024604669,-.028094932,.0012867815,.0012150189,2.4332633,1522,1788,-.00084441353
1,1,7,8,-.0034902645,-.024604669,-.028094932,.0012867815,.0012150189,2.4332633,1522,1788,.0030287018
1,1,7,9,-.0034902645,-.024604669,-.028094932,.0012867815,.0012150189,2.4332633,1522,1788,-.0034211902
1,1,7,10,-.0034902645,-.024604669,-.028094932,.0012867815,.0012150189,2.4332633,1522,1788,-.0019362073
1,1,7,11,-.0034902645,-.024604669,-.028094932,.0012867815,.0012150189,2.4332633,1522,1788,.0018995907
1,1,7,12,-.0034902645,-.024604669,-.028094932,.0012867815,.0012150189,2.4332633,1522,1788,.0010213199
1,1,7,13,-.0034902645,-.024604669,-.028094932,.0012867815,.0012150189,2.4332633,1522,1788,-.00064332946
1,1,7,14,-.0034902645,-.024604669,-.028094932,.0012867815,.0012150189,2.4332633,1522,1788,-.0015326358
1,1,8,1,-.0020595992,-.010778341,-.012837941,.0029953865,.0029517813,1.1118764,2688,3580,-.025493797
1,1,8,2,-.0020595992,-.010778341,-.012837941,.0029953865,.0029517813,1.1118764,2688,3580,-.0016110874
1,1,8,3,-.0020595992,-.010778341,-.012837941,.0029953865,.0029517813,1.1118764,2688,3580,.0074692233
