sex,race,age,cod,de,ie,te,mx2014,mx2018,pctgap,tdeaths2014,tdeaths2018,cont
1,2,6,3,.005443627,.039594438,.045038067,.0020346311,.0021490462,-68.347008,5658,6123,.0030334096
1,2,6,4,.005443627,.039594438,.045038067,.0020346311,.0021490462,-68.347008,5658,6123,-3.3944323e-06
1,2,6,5,.005443627,.039594438,.045038067,.0020346311,.0021490462,-68.347008,5658,6123,.00023016358
1,2,6,6,.005443627,.039594438,.045038067,.0020346311,.0021490462,-68.347008,5658,6123,-.015295177
1,2,6,7,.005443627,.039594438,.045038067,.0020346311,.0021490462,-68.347008,5658,6123,.00081334828
1,2,6,8,.005443627,.039594438,.045038067,.0020346311,.0021490462,-68.347008,5658,6123,.0036977073
1,2,6,9,.005443627,.039594438,.045038067,.0020346311,.0021490462,-68.347008,5658,6123,.0012675443
1,2,6,10,.005443627,.039594438,.045038067,.0020346311,.0021490462,-68.347008,5658,6123,.0079887817
1,2,6,11,.005443627,.039594438,.045038067,.0020346311,.0021490462,-68.347008,5658,6123,.0252352
1,2,6,12,.005443627,.039594438,.045038067,.0020346311,.0021490462,-68.347008,5658,6123,.0038494435
1,2,6,13,.005443627,.039594438,.045038067,.0020346311,.0021490462,-68.347008,5658,6123,.0082854647
1,2,6,14,.005443627,.039594438,.045038067,.0020346311,.0021490462,-68.347008,5658,6123,.013462354
1,2,7,1,-.0081032217,-.045188785,-.053292006,.0047216411,.0045432267,80.872681,13579,12774,-.00919028
1,2,7,2,-.0081032217,-.045188785,-.053292006,.0047216411,.0045432267,80.872681,13579,12774,-.065145686
1,2,7,3,-.0081032217,-.045188785,-.053292006,.0047216411,.0045432267,80.872681,13579,12774,.0089928331
1,2,7,4,-.0081032217,-.045188785,-.053292006,.0047216411,.0045432267,80.872681,13579,12774,-.00019823096
1,2,7,5,-.0081032217,-.045188785,-.053292006,.0047216411,.0045432267,80.872681,13579,12774,-.0022067616
1,2,7,6,-.0081032217,-.045188785,-.053292006,.0047216411,.0045432267,80.872681,13579,12774,-.011218471
1,2,7,7,-.0081032217,-.045188785,-.053292006,.0047216411,.0045432267,80.872681,13579,12774,-.0056046033
1,2,7,8,-.0081032217,-.045188785,-.053292006,.0047216411,.0045432267,80.872681,13579,12774,-.000064875589
1,2,7,9,-.0081032217,-.045188785,-.053292006,.0047216411,.0045432267,80.872681,13579,12774,.0012241923
1,2,7,10,-.0081032217,-.045188785,-.053292006,.0047216411,.0045432267,80.872681,13579,12774,.0023513064
1,2,7,11,-.0081032217,-.045188785,-.053292006,.0047216411,.0045432267,80.872681,13579,12774,.020808822
1,2,7,12,-.0081032217,-.045188785,-.053292006,.0047216411,.0045432267,80.872681,13579,12774,.00041895179
1,2,7,13,-.0081032217,-.045188785,-.053292006,.0047216411,.0045432267,80.872681,13579,12774,.0038237993
1,2,7,14,-.0081032217,-.045188785,-.053292006,.0047216411,.0045432267,80.872681,13579,12774,.0027170205
1,2,8,1,.0021689464,.0088045457,.010973493,.0099977497,.010050413,-16.6527,24786,27127,.013962895
1,2,8,2,.0021689464,.0088045457,.010973493,.0099977497,.010050413,-16.6527,24786,27127,-.039175246
1,2,8,3,.0021689464,.0088045457,.010973493,.0099977497,.010050413,-16.6527,24786,27127,-.0047021173
1,2,8,4,.0021689464,.0088045457,.010973493,.0099977497,.010050413,-16.6527,24786,27127,.0010197709
1,2,8,5,.0021689464,.0088045457,.010973493,.0099977497,.010050413,-16.6527,24786,27127,.00052346563
1,2,8,6,.0021689464,.0088045457,.010973493,.0099977497,.010050413,-16.6527,24786,27127,-.0039796233
1,2,8,7,.0021689464,.0088045457,.010973493,.0099977497,.010050413,-16.6527,24786,27127,.013336657
1,2,8,8,.0021689464,.0088045457,.010973493,.0099977497,.010050413,-16.6527,24786,27127,-.0043395241
1,2,8,9,.0021689464,.0088045457,.010973493,.0099977497,.010050413,-16.6527,24786,27127,.0017162459
