"COD recode (24 causes)"	"Sex (no total)"	"Race-ethnicity"	"Year of death (no total)"	"Age-Adjusted Rate"	"Count"	"Population"
18	0	0	21	3.6	3577	98542038
18	0	0	22	3.8	3691	98718563
18	0	0	23	3.6	3565	98831008
18	0	0	24	3.5	3468	98962590
18	0	0	25	3.8	3758	99063996
18	0	0	26	4.2	4056	99135186
18	0	0	27	4.2	4106	99147018
18	0	1	0	60.1	9087	13891135
18	0	1	1	66.6	10262	14188387
18	0	1	2	62.4	9845	14522060
18	0	1	3	64.2	10322	14826879
18	0	1	4	60.3	9871	15115817
18	0	1	5	52.4	8629	15389051
18	0	1	6	47.8	7979	15653096
18	0	1	7	44.0	7462	15930898
18	0	1	8	39.4	6756	16209253
18	0	1	9	35.9	6248	16485737
18	0	1	10	36.9	6488	16730875
18	0	1	11	37.7	6731	16946270
18	0	1	12	38.3	6883	17147052
18	0	1	13	38.9	7093	17320752
18	0	1	14	37.1	6816	17537341
18	0	1	15	39.7	7399	17745794
18	0	1	16	40.2	7677	17969520
18	0	1	17	39.5	7598	18197963
18	0	1	18	36.8	7165	18427803
18	0	1	19	34.2	6714	18648848
18	0	1	20	33.4	6674	18871648
18	0	1	21	33.5	6785	19088229
18	0	1	22	35.1	7171	19311995
18	0	1	23	33.9	6988	19526154
18	0	1	24	32.6	6819	19745302
18	0	1	25	37.8	8021	19967838
18	0	1	26	40.5	8642	20183932
18	0	1	27	40.9	8791	20381447
18	0	2	0	18.4	163	883040
18	0	2	1	16.7	162	906517
18	0	2	2	15.0	150	931854
18	0	2	3	15.8	158	957720
18	0	2	4	17.5	179	982431
18	0	2	5	16.0	175	1006926
18	0	2	6	14.3	154	1034643
18	0	2	7	16.1	180	1060242
18	0	2	8	14.5	162	1087979
18	0	2	9	16.8	180	1117398
18	0	2	10	13.5	153	1151373
18	0	2	11	11.9	140	1163016
18	0	2	12	15.4	184	1173608
18	0	2	13	14.0	175	1183110
18	0	2	14	13.9	170	1194873
18	0	2	15	14.8	186	1206095
18	0	2	16	15.6	199	1217864
18	0	2	17	11.7	150	1229652
18	0	2	18	14.8	186	1241875
18	0	2	19	14.2	182	1252949
18	0	2	20	14.7	192	1262235
18	0	2	21	14.5	184	1273668
18	0	2	22	15.0	196	1285719
18	0	2	23	13.8	177	1297504
18	0	2	24	15.5	203	1308811
18	0	2	25	16.7	217	1319472
18	0	2	26	17.2	227	1328903
18	0	2	27	16.7	220	1337961
18	0	3	0	7.3	272	3498219
18	0	3	1	8.3	338	3695807
18	0	3	2	8.2	345	3905058
18	0	3	3	8.7	399	4112555
18	0	3	4	7.6	352	4301864
18	0	3	5	7.4	350	4498059
18	0	3	6	6.4	325	4703351
18	0	3	7	6.1	314	4910217
18	0	3	8	5.0	266	5110217
18	0	3	9	4.1	233	5342422
18	0	3	10	4.4	254	5603358
18	0	3	11	6.0	373	5839271
18	0	3	12	4.2	271	6066077
18	0	3	13	4.1	280	6280233
18	0	3	14	3.7	253	6494416
18	0	3	15	4.4	312	6715984
18	0	3	16	4.3	315	6939938
18	0	3	17	3.1	241	7155357
18	0	3	18	2.9	230	7375181
18	0	3	19	2.8	222	7582384
18	0	3	20	2.6	214	7788491
18	0	3	21	3.0	243	8024136
18	0	3	22	2.6	227	8269649
18	0	3	23	2.4	214	8523185
18	0	3	24	2.2	211	8792851
18	0	3	25	2.3	225	9077226
18	0	3	26	2.6	256	9354072
18	0	3	27	2.4	247	9608347
18	0	4	0	26.9	3541	11503690
18	0	4	1	27.5	3753	12016431
18	0	4	2	25.9	3780	12567779
18	0	4	3	24.8	3670	13163169
18	0	4	4	23.2	3642	13769241
18	0	4	5	20.6	3427	14404651
18	0	4	6	17.6	3016	15084082
18	0	4	7	15.7	2794	15831320
18	0	4	8	13.1	2532	16610540
18	0	4	9	12.4	2452	17434346
18	0	4	10	11.9	2476	18340219
18	0	4	11	13.0	2816	19083066
18	0	4	12	11.9	2692	19815806
18	0	4	13	12.3	2877	20516198
18	0	4	14	11.7	2853	21233735
18	0	4	15	12.3	3082	21985906
18	0	4	16	12.0	3093	22764677
18	0	4	17	11.4	3016	23542063
18	0	4	18	10.6	2854	24320894
18	0	4	19	10.0	2705	25062023
18	0	4	20	8.9	2509	25744770
18	0	4	21	8.3	2377	26283754
18	0	4	22	8.3	2390	26810357
18	0	4	23	7.6	2217	27336496
18	0	4	24	7.5	2210	27888088
18	0	4	25	8.2	2488	28482243
18	0	4	26	8.8	2751	29086009
18	0	4	27	8.5	2700	29650857
18	1	0	0	2.4	2345	96731399
18	1	0	1	2.6	2537	97360382
18	1	0	2	2.4	2376	97966592
18	1	0	3	2.5	2538	98507395
18	1	0	4	2.3	2320	98980762
18	1	0	5	2.3	2310	99406073
18	1	0	6	2.2	2214	99769751
18	1	0	7	2.1	2113	100120580
18	1	0	8	2.1	2079	100424628
18	1	0	9	2.0	2001	100672409
18	1	0	10	1.9	1920	100804150
18	1	0	11	2.5	2482	100924917
18	1	0	12	1.9	1917	101014192
18	1	0	13	1.8	1824	101100781
18	1	0	14	1.9	1870	101190710
18	1	0	15	1.8	1822	101273565
18	1	0	16	1.8	1843	101378787
18	1	0	17	1.9	1848	101489222
18	1	0	18	1.8	1806	101595571
18	1	0	19	1.8	1817	101669040
18	1	0	20	1.8	1769	101739995
18	1	0	21	1.7	1728	101782730
18	1	0	22	1.8	1761	101837460
18	1	0	23	1.7	1727	101852459
18	1	0	24	1.6	1637	101911721
18	1	0	25	1.7	1746	101928963
18	1	0	26	1.9	1850	101950197
18	1	0	27	2.0	1952	101932079
18	1	1	0	11.9	1996	15548057
18	1	1	1	13.3	2267	15869273
18	1	1	2	12.1	2122	16197909
18	1	1	3	12.7	2236	16517253
18	1	1	4	11.6	2062	16824394
18	1	1	5	10.5	1876	17111005
18	1	1	6	9.6	1748	17389064
18	1	1	7	8.9	1619	17676288
18	1	1	8	8.2	1523	17959419
18	1	1	9	7.5	1405	18236499
18	1	1	10	7.2	1366	18474100
18	1	1	11	7.5	1424	18692119
18	1	1	12	7.1	1371	18902852
18	1	1	13	6.7	1298	19101453
18	1	1	14	6.5	1272	19311650
18	1	1	15	6.3	1235	19524942
18	1	1	16	6.7	1339	19749975
18	1	1	17	6.3	1271	19986736
18	1	1	18	5.6	1161	20223930
18	1	1	19	5.4	1130	20455967
18	1	1	20	5.2	1101	20680566
18	1	1	21	5.2	1110	20890611
18	1	1	22	5.1	1090	21105585
18	1	1	23	5.1	1103	21315020
18	1	1	24	4.9	1055	21531522
18	1	1	25	5.2	1136	21748791
18	1	1	26	6.0	1332	21966099
18	1	1	27	5.7	1269	22167929
18	1	2	0	3.9	39	910103
18	1	2	1	6.2	59	934331
18	1	2	2	5.3	51	960149
18	1	2	3	4.8	52	986818
18	1	2	4	4.9	51	1012383
18	1	2	5	4.7	49	1037279
18	1	2	6	4.3	48	1066240
18	1	2	7	5.4	58	1092903
18	1	2	8	4.9	56	1121363
18	1	2	9	5.8	68	1151278
18	1	2	10	3.8	44	1184859
18	1	2	11	5.1	62	1197605
18	1	2	12	5.9	72	1209695
18	1	2	13	4.8	59	1221366
18	1	2	14	3.4	42	1233626
18	1	2	15	4.8	60	1246875
18	1	2	16	3.7	46	1259856
18	1	2	17	4.3	52	1272881
18	1	2	18	4.6	61	1286595
18	1	2	19	4.4	59	1299202
18	1	2	20	4.1	52	1309697
18	1	2	21	4.5	56	1321911
18	1	2	22	3.8	52	1334181
18	1	2	23	3.4	46	1345683
18	1	2	24	4.0	53	1357687
18	1	2	25	3.9	53	1368580
18	1	2	26	5.3	72	1379535
18	1	2	27	4.9	67	1389780
18	1	3	0	2.7	99	3650991
18	1	3	1	3.5	140	3863182
18	1	3	2	2.8	118	4092247
18	1	3	3	2.6	121	4324878
18	1	3	4	2.4	110	4536427
18	1	3	5	2.4	123	4758343
18	1	3	6	2.0	102	4985897
18	1	3	7	2.1	111	5223083
18	1	3	8	1.9	109	5450487
18	1	3	9	2.1	124	5677326
18	1	3	10	1.7	100	5937780
18	1	3	11	2.5	164	6205667
18	1	3	12	1.7	116	6470226
18	1	3	13	1.6	106	6726320
18	1	3	14	1.2	89	6977650
18	1	3	15	1.5	112	7240511
18	1	3	16	1.3	105	7506560
18	1	3	17	1.3	105	7766622
18	1	3	18	1.3	103	8029028
18	1	3	19	1.3	111	8278502
18	1	3	20	1.1	98	8520468
18	1	3	21	1.2	112	8780295
18	1	3	22	1.2	115	9045311
18	1	3	23	0.9	88	9316776
18	1	3	24	1.0	97	9606709
18	1	3	25	0.9	94	9910060
18	1	3	26	1.1	121	10207095
18	1	3	27	1.0	113	10481571
18	1	4	0	4.2	509	11068500
18	1	4	1	4.4	557	11537538
18	1	4	2	4.3	549	12050181
18	1	4	3	4.5	601	12611644
18	1	4	4	3.8	539	13174376
18	1	4	5	4.0	571	13750322
18	1	4	6	3.2	477	14375848
18	1	4	7	2.8	447	15060545
18	1	4	8	2.7	434	15768303
18	1	4	9	2.7	465	16499783
18	1	4	10	2.8	486	17318115
18	1	4	11	3.1	572	18057155
18	1	4	12	2.5	494	18797669
18	1	4	13	2.7	546	19529116
18	1	4	14	2.3	489	20263650
18	1	4	15	2.3	512	21033628
18	1	4	16	2.3	522	21837469
18	1	4	17	2.2	539	22650892
18	1	4	18	2.3	555	23468891
18	1	4	19	2.2	544	24261364
18	1	4	20	1.8	455	24998341
18	1	4	21	1.8	483	25592637
18	1	4	22	1.8	468	26155398
18	1	4	23	1.6	443	26713442
18	1	4	24	1.7	487	27281140
18	1	4	25	1.8	496	27875504
18	1	4	26	1.8	530	28480314
18	1	4	27	2.1	604	29050132
19	0	0	0	22.3	20212	91937680
19	0	0	1	22.4	20441	92609093
19	0	0	2	21.7	20074	93320395
19	0	0	3	22.0	20474	93910277
19	0	0	4	22.0	20619	94428126
19	0	0	5	22.0	20833	94916684
19	0	0	6	21.6	20617	95332312
19	0	0	7	21.3	20467	95740849
19	0	0	8	21.4	20649	96111915
19	0	0	9	20.2	19614	96422970
19	0	0	10	20.2	19708	96617582
19	0	0	11	21.0	20706	96859869
19	0	0	12	21.5	21319	97028016
19	0	0	13	21.1	21083	97128604
19	0	0	14	21.1	21213	97367647
19	0	0	15	21.4	21605	97543299
19	0	0	16	21.5	21949	97755266
19	0	0	17	22.1	22657	97939819
19	0	0	18	23.1	23835	98124198
19	0	0	19	23.4	24244	98261250
19	0	0	20	24.2	25237	98409874
19	0	0	21	24.7	25853	98542038
19	0	0	22	25.1	26355	98718563
19	0	0	23	25.2	26619	98831008
19	0	0	24	25.8	27365	98962590
19	0	0	25	26.5	28043	99063996
19	0	0	26	26.6	28110	99135186
19	0	0	27	28.2	29707	99147018
19	0	1	0	12.1	1585	13891135
19	0	1	1	12.8	1694	14188387
19	0	1	2	12.5	1737	14522060
19	0	1	3	12.9	1836	14826879
19	0	1	4	12.8	1861	15115817
19	0	1	5	12.5	1819	15389051
19	0	1	6	11.9	1763	15653096
19	0	1	7	11.5	1724	15930898
19	0	1	8	10.6	1634	16209253
19	0	1	9	10.5	1628	16485737
19	0	1	10	10.2	1601	16730875
19	0	1	11	9.9	1578	16946270
19	0	1	12	10.0	1595	17147052
19	0	1	13	9.5	1566	17320752
19	0	1	14	9.8	1613	17537341
19	0	1	15	9.5	1592	17745794
19	0	1	16	9.7	1630	17969520
19	0	1	17	9.0	1570	18197963
19	0	1	18	9.8	1721	18427803
19	0	1	19	9.3	1646	18648848
19	0	1	20	9.4	1712	18871648
19	0	1	21	9.7	1790	19088229
19	0	1	22	10.0	1860	19311995
19	0	1	23	9.7	1850	19526154
19	0	1	24	9.6	1871	19745302
19	0	1	25	9.9	1951	19967838
19	0	1	26	10.5	2137	20183932
19	0	1	27	11.3	2324	20381447
19	0	2	0	21.3	192	883040
19	0	2	1	18.8	179	906517
19	0	2	2	16.6	160	931854
19	0	2	3	18.7	180	957720
19	0	2	4	22.5	238	982431
19	0	2	5	18.3	194	1006926
19	0	2	6	19.4	202	1034643
19	0	2	7	22.1	235	1060242
19	0	2	8	21.2	233	1087979
19	0	2	9	19.8	222	1117398
19	0	2	10	19.6	225	1151373
19	0	2	11	21.4	244	1163016
19	0	2	12	21.0	248	1173608
19	0	2	13	22.0	259	1183110
19	0	2	14	23.9	290	1194873
19	0	2	15	24.1	294	1206095
19	0	2	16	23.6	292	1217864
19	0	2	17	23.4	290	1229652
19	0	2	18	24.0	294	1241875
19	0	2	19	23.2	298	1252949
19	0	2	20	25.0	326	1262235
19	0	2	21	25.5	320	1273668
19	0	2	22	28.1	364	1285719
19	0	2	23	29.3	375	1297504
19	0	2	24	27.4	348	1308811
19	0	2	25	30.2	395	1319472
19	0	2	26	32.8	441	1328903
19	0	2	27	33.6	448	1337961
19	0	3	0	9.2	295	3498219
19	0	3	1	9.9	319	3695807
19	0	3	2	9.1	327	3905058
19	0	3	3	9.9	368	4112555
19	0	3	4	10.0	403	4301864
19	0	3	5	9.7	413	4498059
19	0	3	6	8.8	392	4703351
19	0	3	7	9.9	436	4910217
19	0	3	8	9.8	455	5110217
19	0	3	9	9.0	456	5342422
19	0	3	10	8.5	443	5603358
19	0	3	11	8.3	450	5839271
19	0	3	12	7.9	457	6066077
19	0	3	13	8.4	496	6280233
19	0	3	14	8.4	515	6494416
19	0	3	15	7.3	483	6715984
19	0	3	16	7.8	547	6939938
19	0	3	17	8.8	612	7155357
19	0	3	18	8.0	567	7375181
19	0	3	19	8.7	639	7582384
19	0	3	20	9.3	718	7788491
19	0	3	21	8.8	707	8024136
19	0	3	22	9.3	779	8269649
19	0	3	23	9.0	794	8523185
19	0	3	24	8.8	804	8792851
19	0	3	25	9.2	855	9077226
19	0	3	26	10.1	977	9354072
19	0	3	27	9.9	990	9608347
19	0	4	0	13.5	1291	11503690
19	0	4	1	13.8	1380	12016431
19	0	4	2	13.3	1389	12567779
19	0	4	3	13.4	1513	13163169
19	0	4	4	12.6	1549	13769241
19	0	4	5	12.7	1560	14404651
19	0	4	6	12.0	1524	15084082
19	0	4	7	11.1	1479	15831320
19	0	4	8	10.7	1425	16610540
19	0	4	9	10.3	1428	17434346
19	0	4	10	10.2	1524	18340219
19	0	4	11	10.1	1574	19083066
19	0	4	12	10.1	1649	19815806
19	0	4	13	9.8	1711	20516198
19	0	4	14	10.0	1837	21233735
19	0	4	15	9.6	1839	21985906
19	0	4	16	9.0	1813	22764677
19	0	4	17	10.3	2078	23542063
19	0	4	18	9.5	1955	24320894
19	0	4	19	9.9	2134	25062023
19	0	4	20	9.7	2167	25744770
19	0	4	21	9.5	2224	26283754
19	0	4	22	9.6	2292	26810357
19	0	4	23	9.3	2278	27336496
19	0	4	24	10.4	2582	27888088
19	0	4	25	9.9	2587	28482243
19	0	4	26	10.8	2944	29086009
19	0	4	27	11.3	3174	29650857
19	1	0	0	5.2	5131	96731399
19	1	0	1	5.2	5121	97360382
19	1	0	2	5.1	5084	97966592
19	1	0	3	5.1	5119	98507395
19	1	0	4	5.0	5070	98980762
19	1	0	5	4.8	4970	99406073
19	1	0	6	4.8	4918	99769751
19	1	0	7	5.1	5229	100120580
19	1	0	8	5.0	5192	100424628
19	1	0	9	4.7	4914	100672409
19	1	0	10	4.7	4905	100804150
19	1	0	11	4.8	5103	100924917
19	1	0	12	5.1	5368	101014192
19	1	0	13	5.0	5349	101100781
19	1	0	14	5.5	5787	101190710
19	1	0	15	5.3	5699	101273565
19	1	0	16	5.6	6000	101378787
19	1	0	17	5.8	6236	101489222
19	1	0	18	6.0	6446	101595571
19	1	0	19	6.1	6565	101669040
19	1	0	20	6.3	6771	101739995
19	1	0	21	6.7	7172	101782730
19	1	0	22	6.9	7371	101837460
19	1	0	23	7.1	7632	101852459
19	1	0	24	7.5	8029	101911721
19	1	0	25	7.9	8420	101928963
19	1	0	26	7.9	8420	101950197
19	1	0	27	7.9	8397	101932079
19	1	1	0	2.4	355	15548057
19	1	1	1	2.0	310	15869273
19	1	1	2	2.1	328	16197909
19	1	1	3	2.2	349	16517253
19	1	1	4	2.1	342	16824394
19	1	1	5	2.1	351	17111005
19	1	1	6	2.0	332	17389064
19	1	1	7	1.9	333	17676288
19	1	1	8	1.8	311	17959419
19	1	1	9	1.7	294	18236499
19	1	1	10	1.8	322	18474100
19	1	1	11	1.8	326	18692119
19	1	1	12	1.6	301	18902852
19	1	1	13	1.9	352	19101453
19	1	1	14	1.8	356	19311650
19	1	1	15	1.9	361	19524942
19	1	1	16	1.4	279	19749975
19	1	1	17	1.7	345	19986736
19	1	1	18	1.7	342	20223930
19	1	1	19	1.9	385	20455967
19	1	1	20	1.8	379	20680566
19	1	1	21	1.9	403	20890611
19	1	1	22	2.1	441	21105585
19	1	1	23	2.0	443	21315020
19	1	1	24	2.1	455	21531522
19	1	1	25	2.1	464	21748791
19	1	1	26	2.4	539	21966099
19	1	1	27	2.8	616	22167929
19	1	2	0	4.1	37	910103
19	1	2	1	3.2	33	934331
19	1	2	2	4.0	39	960149
19	1	2	3	5.4	53	986818
19	1	2	4	4.2	43	1012383
19	1	2	5	4.2	44	1037279
19	1	2	6	4.8	51	1066240
19	1	2	7	4.7	49	1092903
19	1	2	8	5.5	62	1121363
19	1	2	9	4.6	54	1151278
19	1	2	10	4.6	58	1184859
19	1	2	11	4.8	60	1197605
19	1	2	12	4.8	61	1209695
19	1	2	13	4.4	55	1221366
19	1	2	14	7.5	95	1233626
19	1	2	15	5.7	76	1246875
19	1	2	16	6.5	85	1259856
19	1	2	17	6.2	80	1272881
19	1	2	18	7.2	96	1286595
19	1	2	19	8.0	109	1299202
19	1	2	20	9.0	118	1309697
19	1	2	21	7.9	103	1321911
19	1	2	22	6.6	92	1334181
19	1	2	23	7.9	108	1345683
19	1	2	24	8.8	118	1357687
19	1	2	25	10.3	140	1368580
19	1	2	26	10.2	139	1379535
19	1	2	27	11.0	154	1389780
19	1	3	0	4.1	123	3650991
19	1	3	1	4.4	142	3863182
19	1	3	2	4.2	156	4092247
19	1	3	3	4.3	169	4324878
19	1	3	4	4.1	172	4536427
19	1	3	5	4.1	178	4758343
19	1	3	6	3.8	179	4985897
19	1	3	7	3.8	181	5223083
19	1	3	8	3.6	180	5450487
19	1	3	9	3.4	188	5677326
19	1	3	10	2.8	160	5937780
19	1	3	11	2.9	175	6205667
19	1	3	12	3.1	190	6470226
19	1	3	13	3.0	205	6726320
19	1	3	14	3.5	240	6977650
19	1	3	15	3.3	227	7240511
19	1	3	16	3.3	247	7506560
19	1	3	17	3.4	266	7766622
19	1	3	18	3.5	288	8029028
19	1	3	19	3.5	295	8278502
19	1	3	20	3.4	299	8520468
19	1	3	21	3.4	311	8780295
19	1	3	22	3.6	336	9045311
19	1	3	23	3.0	294	9316776
19	1	3	24	3.6	350	9606709
19	1	3	25	4.0	418	9910060
19	1	3	26	3.6	386	10207095
19	1	3	27	3.9	424	10481571
19	1	4	0	2.3	236	11068500
19	1	4	1	2.5	257	11537538
19	1	4	2	2.4	242	12050181
19	1	4	3	2.1	242	12611644
19	1	4	4	2.0	235	13174376
19	1	4	5	2.0	249	13750322
19	1	4	6	2.2	282	14375848
19	1	4	7	1.7	232	15060545
19	1	4	8	2.0	272	15768303
19	1	4	9	1.9	265	16499783
19	1	4	10	1.7	262	17318115
19	1	4	11	1.6	274	18057155
19	1	4	12	1.8	303	18797669
19	1	4	13	1.7	296	19529116
19	1	4	14	2.0	367	20263650
19	1	4	15	1.8	347	21033628
19	1	4	16	1.8	364	21837469
19	1	4	17	1.8	387	22650892
19	1	4	18	1.8	390	23468891
19	1	4	19	1.9	438	24261364
19	1	4	20	2.1	493	24998341
19	1	4	21	2.0	496	25592637
19	1	4	22	2.2	545	26155398
19	1	4	23	2.3	586	26713442
19	1	4	24	2.5	662	27281140
19	1	4	25	2.6	716	27875504
19	1	4	26	2.6	724	28480314
19	1	4	27	2.7	758	29050132
20	0	0	0	4.9	4578	91937680
20	0	0	1	4.7	4391	92609093
20	0	0	2	4.7	4300	93320395
20	0	0	3	4.8	4322	93910277
20	0	0	4	4.6	4159	94428126
20	0	0	5	4.6	4143	94916684
20	0	0	6	4.7	4167	95332312
20	0	0	7	4.9	4315	95740849
20	0	0	8	4.7	4178	96111915
20	0	0	9	3.9	3497	96422970
20	0	0	10	3.9	3519	96617582
20	0	0	11	3.8	3487	96859869
20	0	0	12	3.9	3509	97028016
20	0	0	13	3.7	3353	97128604
20	0	0	14	3.7	3375	97367647
20	0	0	15	3.7	3352	97543299
20	0	0	16	3.7	3377	97755266
20	0	0	17	3.6	3247	97939819
20	0	0	18	3.5	3230	98124198
20	0	0	19	3.4	3107	98261250
20	0	0	20	3.3	2981	98409874
20	0	0	21	3.4	3039	98542038
20	0	0	22	3.4	3087	98718563
20	0	0	23	3.4	3109	98831008
20	0	0	24	3.3	3120	98962590
20	0	0	25	3.5	3235	99063996
20	0	0	26	3.4	3203	99135186
20	0	0	27	3.4	3198	99147018
20	0	1	0	5.6	1054	13891135
20	0	1	1	6.3	1161	14188387
20	0	1	2	5.9	1101	14522060
20	0	1	3	6.0	1078	14826879
20	0	1	4	5.4	987	15115817
20	0	1	5	5.4	953	15389051
20	0	1	6	5.5	938	15653096
20	0	1	7	5.3	900	15930898
20	0	1	8	5.5	962	16209253
20	0	1	9	4.8	880	16485737
20	0	1	10	4.8	911	16730875
20	0	1	11	4.5	861	16946270
20	0	1	12	4.7	887	17147052
20	0	1	13	4.8	905	17320752
20	0	1	14	4.7	914	17537341
20	0	1	15	4.4	856	17745794
20	0	1	16	4.7	921	17969520
20	0	1	17	4.4	904	18197963
20	0	1	18	4.1	847	18427803
20	0	1	19	4.1	857	18648848
20	0	1	20	4.1	850	18871648
20	0	1	21	4.0	844	19088229
20	0	1	22	3.8	791	19311995
20	0	1	23	3.8	787	19526154
20	0	1	24	3.7	769	19745302
20	0	1	25	4.2	876	19967838
20	0	1	26	4.1	864	20183932
20	0	1	27	3.9	834	20381447
20	0	2	0	4.4	54	883040
20	0	2	1	5.5	61	906517
20	0	2	2	5.0	63	931854
20	0	2	3	3.6	44	957720
20	0	2	4	3.4	39	982431
20	0	2	5	3.4	35	1006926
20	0	2	6	3.3	40	1034643
20	0	2	7	5.0	56	1060242
20	0	2	8	5.4	63	1087979
20	0	2	9	4.0	48	1117398
20	0	2	10	4.3	53	1151373
20	0	2	11	3.0	41	1163016
20	0	2	12	3.2	39	1173608
20	0	2	13	3.9	54	1183110
20	0	2	14	4.4	63	1194873
20	0	2	15	4.2	58	1206095
20	0	2	16	4.5	63	1217864
20	0	2	17	4.0	55	1229652
20	0	2	18	4.3	62	1241875
20	0	2	19	3.7	54	1252949
20	0	2	20	4.2	60	1262235
20	0	2	21	4.2	58	1273668
20	0	2	22	4.8	66	1285719
20	0	2	23	5.2	69	1297504
20	0	2	24	4.3	60	1308811
20	0	2	25	4.1	57	1319472
20	0	2	26	4.0	55	1328903
20	0	2	27	3.6	47	1337961
20	0	3	0	3.4	131	3498219
20	0	3	1	3.1	140	3695807
20	0	3	2	3.3	143	3905058
20	0	3	3	3.2	155	4112555
20	0	3	4	3.1	145	4301864
20	0	3	5	3.2	152	4498059
20	0	3	6	3.0	144	4703351
20	0	3	7	3.1	153	4910217
20	0	3	8	2.6	135	5110217
20	0	3	9	2.4	124	5342422
20	0	3	10	2.5	140	5603358
20	0	3	11	2.4	138	5839271
20	0	3	12	2.3	141	6066077
20	0	3	13	2.9	188	6280233
20	0	3	14	2.1	141	6494416
20	0	3	15	2.4	165	6715984
20	0	3	16	2.3	160	6939938
20	0	3	17	2.2	164	7155357
20	0	3	18	2.3	169	7375181
20	0	3	19	2.0	152	7582384
20	0	3	20	1.9	141	7788491
20	0	3	21	2.2	155	8024136
20	0	3	22	2.1	169	8269649
20	0	3	23	2.0	157	8523185
20	0	3	24	1.8	145	8792851
20	0	3	25	2.1	179	9077226
20	0	3	26	1.9	160	9354072
20	0	3	27	2.1	175	9608347
20	0	4	0	5.0	854	11503690
20	0	4	1	4.5	820	12016431
20	0	4	2	4.2	824	12567779
20	0	4	3	4.5	829	13163169
20	0	4	4	3.9	744	13769241
20	0	4	5	4.2	828	14404651
20	0	4	6	4.1	809	15084082
20	0	4	7	3.9	780	15831320
20	0	4	8	4.2	818	16610540
20	0	4	9	3.4	756	17434346
20	0	4	10	3.9	857	18340219
20	0	4	11	3.7	892	19083066
20	0	4	12	3.5	903	19815806
20	0	4	13	3.4	937	20516198
20	0	4	14	3.2	902	21233735
20	0	4	15	3.3	996	21985906
20	0	4	16	3.4	1045	22764677
20	0	4	17	3.2	1063	23542063
20	0	4	18	3.2	1061	24320894
20	0	4	19	2.9	969	25062023
20	0	4	20	2.8	903	25744770
20	0	4	21	2.9	958	26283754
20	0	4	22	2.9	952	26810357
20	0	4	23	2.8	913	27336496
20	0	4	24	2.6	873	27888088
20	0	4	25	2.8	931	28482243
20	0	4	26	2.8	949	29086009
20	0	4	27	2.7	918	29650857
20	1	0	0	4.0	3907	96731399
20	1	0	1	3.9	3770	97360382
20	1	0	2	3.9	3808	97966592
20	1	0	3	4.0	3836	98507395
20	1	0	4	4.0	3851	98980762
20	1	0	5	4.0	3797	99406073
20	1	0	6	3.8	3709	99769751
20	1	0	7	3.9	3825	100120580
20	1	0	8	4.0	3904	100424628
20	1	0	9	3.5	3283	100672409
20	1	0	10	3.5	3272	100804150
20	1	0	11	3.4	3222	100924917
20	1	0	12	3.5	3320	101014192
20	1	0	13	3.4	3241	101100781
20	1	0	14	3.4	3223	101190710
20	1	0	15	3.2	3059	101273565
20	1	0	16	3.2	2967	101378787
20	1	0	17	3.2	2954	101489222
20	1	0	18	3.2	2956	101595571
20	1	0	19	3.0	2807	101669040
20	1	0	20	3.1	2851	101739995
20	1	0	21	3.0	2833	101782730
20	1	0	22	3.0	2786	101837460
20	1	0	23	2.9	2778	101852459
20	1	0	24	3.0	2803	101911721
20	1	0	25	3.0	2904	101928963
20	1	0	26	3.1	3019	101950197
20	1	0	27	2.9	2846	101932079
20	1	1	0	4.7	909	15548057
20	1	1	1	5.0	965	15869273
20	1	1	2	5.0	977	16197909
20	1	1	3	5.0	962	16517253
20	1	1	4	4.9	931	16824394
20	1	1	5	4.6	866	17111005
20	1	1	6	5.0	910	17389064
20	1	1	7	4.6	859	17676288
20	1	1	8	4.7	872	17959419
20	1	1	9	4.2	800	18236499
20	1	1	10	4.2	828	18474100
20	1	1	11	4.1	813	18692119
20	1	1	12	4.2	829	18902852
20	1	1	13	3.9	766	19101453
20	1	1	14	3.9	783	19311650
20	1	1	15	4.0	800	19524942
20	1	1	16	4.0	828	19749975
20	1	1	17	4.1	856	19986736
20	1	1	18	3.6	777	20223930
20	1	1	19	3.6	775	20455967
20	1	1	20	3.6	758	20680566
20	1	1	21	3.6	761	20890611
20	1	1	22	3.3	698	21105585
20	1	1	23	3.4	739	21315020
20	1	1	24	3.3	724	21531522
20	1	1	25	3.3	713	21748791
20	1	1	26	3.5	766	21966099
20	1	1	27	3.5	763	22167929
20	1	2	0	3.9	52	910103
20	1	2	1	4.2	51	934331
20	1	2	2	4.1	46	960149
20	1	2	3	4.3	44	986818
20	1	2	4	5.4	60	1012383
20	1	2	5	3.7	40	1037279
20	1	2	6	2.4	28	1066240
20	1	2	7	2.4	27	1092903
20	1	2	8	3.8	43	1121363
20	1	2	9	4.1	52	1151278
20	1	2	10	2.9	35	1184859
20	1	2	11	3.7	48	1197605
20	1	2	12	3.8	48	1209695
20	1	2	13	4.1	53	1221366
20	1	2	14	3.4	48	1233626
20	1	2	15	3.5	48	1246875
20	1	2	16	3.1	43	1259856
20	1	2	17	3.7	53	1272881
20	1	2	18	2.9	42	1286595
20	1	2	19	3.9	57	1299202
20	1	2	20	3.5	51	1309697
20	1	2	21	3.4	46	1321911
20	1	2	22	3.6	48	1334181
20	1	2	23	2.7	39	1345683
